student_id,name,cohort_year,program_code,school_id,y1s1_attendance_rate,y1s1_gpa,y1s1_avg_grade,y1s1_lms_activities,y1s1_courses_enrolled,y1s1_exam_eligible,y1s1_attendance_below_67,y1s1_gpa_below_2,y1s1_grade_below_40,y1s1_low_engagement,dropped_out,graduated_on_time,delayed_graduation,failed_courses,final_status
H2021_102806,Daniel Njoroge,2021,BBSF,SIMS,0.799,3.24,71.4,93,6,1,0,0,0,0,0,0,1,0,DELAYED
H2021_103830,David Wambui,2021,BADS,SHSS,0.541,1.8,33.2,14,7,0,1,1,1,1,0,1,0,0,GRADUATED
H2021_104382,Peter Achieng,2021,LLB,SLS,0.414,2.39,47.5,10,7,0,1,0,0,1,0,1,0,0,GRADUATED
H2021_103892,James Achieng,2021,BACO,SHSS,0.925,3.75,81.1,118,7,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_100765,Ann Njoroge,2021,BCOM,SBS,0.857,3.19,79.7,92,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102768,Kevin Muthoni,2021,BBSE,SIMS,0.539,2.03,54.1,27,6,0,1,0,0,1,0,1,0,0,GRADUATED
H2021_104329,Joseph Kamau,2021,LLB,SLS,0.956,3.66,82.3,188,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103296,Sarah Kamau,2021,BBSF,SIMS,0.426,2.17,54.6,32,6,0,1,0,0,1,0,1,0,0,GRADUATED
H2021_102195,Joseph Kamau,2021,BEEE,SCES,0.831,3.27,80.2,101,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102358,Kevin Muthoni,2021,BBIT,SCES,0.908,3.61,84.9,183,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103426,Kevin Kamau,2021,BAIS,SHSS,0.859,3.39,73.8,63,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_103980,James Kamau,2021,BACO,SHSS,0.751,2.81,62.6,42,6,1,0,0,0,1,0,1,0,0,GRADUATED
H2021_100912,Michael Wanjiru,2021,BCOM,SBS,0.985,3.59,93.4,196,6,1,0,0,0,0,0,0,1,0,DELAYED
H2021_103146,Grace Achieng,2021,BBSA,SIMS,0.772,2.94,70.2,78,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101000,Joseph Kibet,2021,BCOM,SBS,0.776,2.69,73.0,52,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103654,Sarah Ochieng,2021,BSCP,SHSS,0.911,3.51,88.9,162,7,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_102484,Daniel Achieng,2021,BCNC,SCES,0.824,3.29,81.4,73,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104077,Mary Muthoni,2021,BADS,SHSS,0.79,2.75,67.3,65,7,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_102371,Daniel Muthoni,2021,BEEE,SCES,0.801,3.18,75.9,109,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104839,James Njoroge,2021,LLB,SLS,0.919,3.77,94.6,151,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100034,Mary Njoroge,2021,BCOM,SBS,0.542,1.96,41.6,46,6,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_103790,Ruth Kibet,2021,BAIS,SHSS,0.838,3.03,76.3,70,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101021,Faith Wambui,2021,BCOM,SBS,0.93,3.56,82.2,163,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101648,Sarah Kibet,2021,BCNC,SCES,0.754,2.78,73.7,78,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_100734,Grace Muthoni,2021,BSCM,SBS,0.823,3.15,71.7,96,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_104583,Michael Wanjiru,2021,LLB,SLS,0.966,3.86,95.0,188,7,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_103275,James Njoroge,2021,BBSF,SIMS,0.449,1.9,44.5,38,7,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_101621,Peter Achieng,2021,BCNC,SCES,0.702,2.4,58.2,66,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_103136,James Kamau,2021,BBSE,SIMS,0.314,1.98,46.0,38,6,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_102690,Peter Wanjiru,2021,BBSE,SIMS,0.644,1.54,38.6,11,6,0,1,1,1,1,1,0,0,1,DROPPED_OUT
H2021_102708,David Achieng,2021,BBSF,SIMS,0.879,2.91,76.1,89,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100298,Lucy Kibet,2021,BSCM,SBS,0.971,3.9,89.0,184,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_102340,Kevin Njoroge,2021,BCNC,SCES,0.953,3.57,83.1,182,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100654,Mary Kibet,2021,BSCM,SBS,0.793,2.71,56.2,60,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_103775,Mary Muthoni,2021,BADS,SHSS,0.829,3.04,71.6,114,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101256,Michael Ochieng,2021,BBIT,SCES,0.677,2.31,37.1,22,7,1,0,0,1,1,0,1,0,1,GRADUATED
H2021_104521,Jane Achieng,2021,LLB,SLS,0.679,1.68,42.7,25,7,1,0,1,0,1,0,0,1,0,DELAYED
H2021_100231,Mary Kamau,2021,BCOM,SBS,0.774,2.5,66.6,76,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103277,Michael Njoroge,2021,BSSD,SIMS,0.334,2.09,47.3,12,7,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_103231,Joseph Wambui,2021,BBSF,SIMS,0.905,3.98,89.3,147,7,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_100692,Michael Muthoni,2021,BFS,SBS,0.861,3.52,83.0,125,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102755,Michael Muthoni,2021,BBSF,SIMS,0.526,1.92,45.6,25,7,0,1,1,0,1,0,0,1,1,DELAYED
H2021_104864,Faith Njoroge,2021,LLB,SLS,0.763,3.18,80.3,105,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100970,Sarah Njoroge,2021,BSCM,SBS,0.833,2.97,70.2,114,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_100634,James Kamau,2021,BFS,SBS,0.667,2.31,58.6,43,6,0,1,0,0,1,0,0,1,0,DELAYED
H2021_104093,Jane Njoroge,2021,BADS,SHSS,0.693,2.79,59.6,53,6,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_104078,Lucy Muthoni,2021,BADS,SHSS,0.826,3.17,72.8,120,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101322,David Muthoni,2021,BCNC,SCES,0.844,3.27,84.4,96,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101832,Daniel Njoroge,2021,BCNC,SCES,0.875,3.35,81.3,65,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102179,Mary Kibet,2021,BCNC,SCES,0.969,3.62,89.3,143,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101418,Lucy Muthoni,2021,BEEE,SCES,0.693,2.61,67.3,64,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101783,Faith Kamau,2021,BBIT,SCES,0.874,3.94,84.7,184,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104716,Mary Wambui,2021,LLB,SLS,0.586,2.28,37.8,48,7,0,1,0,1,1,0,1,0,0,GRADUATED
H2021_104702,John Muthoni,2021,LLB,SLS,0.941,3.57,94.3,115,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104119,Mary Kibet,2021,BACO,SHSS,0.954,3.81,83.3,190,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101653,Kevin Wambui,2021,BCNC,SCES,0.606,2.12,32.1,30,6,0,1,0,1,1,1,0,0,1,DROPPED_OUT
H2021_101484,Faith Njoroge,2021,BBIT,SCES,0.942,3.86,90.2,107,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102276,Ruth Wambui,2021,BICS,SCES,0.669,2.66,71.3,59,6,0,1,0,0,0,0,1,0,1,GRADUATED
H2021_100878,Sarah Muthoni,2021,BCOM,SBS,0.713,2.71,74.0,76,7,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_103526,Jane Wambui,2021,BACO,SHSS,0.854,3.66,91.6,169,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102017,Mary Njoroge,2021,BBIT,SCES,0.857,3.84,89.5,140,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100427,Mary Njoroge,2021,BSCM,SBS,0.815,3.35,72.2,81,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_100627,David Kamau,2021,BCOM,SBS,0.776,2.91,77.4,110,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101590,Michael Kibet,2021,BEEE,SCES,0.772,2.69,69.8,51,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102224,Ann Wambui,2021,BBIT,SCES,0.913,3.75,81.0,126,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102218,Daniel Wanjiru,2021,BEEE,SCES,0.822,2.99,81.0,98,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104484,Kevin Wanjiru,2021,LLB,SLS,0.693,2.84,68.3,68,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101486,Joseph Wambui,2021,BBIT,SCES,0.812,3.3,71.9,92,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101740,James Kamau,2021,BBIT,SCES,0.758,2.81,78.2,88,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102481,James Wambui,2021,BICS,SCES,0.755,3.46,80.5,96,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102585,Ruth Njoroge,2021,BBSF,SIMS,0.845,3.11,72.5,109,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102894,John Kibet,2021,BSSD,SIMS,0.859,3.01,71.9,62,6,1,0,0,0,0,0,0,1,0,DELAYED
H2021_100150,Lucy Wambui,2021,BSCM,SBS,0.894,3.43,82.2,119,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100677,Ann Achieng,2021,BSCM,SBS,0.374,1.62,31.3,18,6,0,1,1,1,1,1,0,0,1,DROPPED_OUT
H2021_101262,James Kibet,2021,BEEE,SCES,0.897,3.6,80.2,155,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104918,Daniel Wambui,2021,LLB,SLS,0.387,1.72,31.5,35,7,0,1,1,1,1,1,0,0,1,DROPPED_OUT
H2021_100013,James Ochieng,2021,BFS,SBS,0.759,3.41,84.2,65,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101834,Sarah Ochieng,2021,BICS,SCES,0.373,2.2,38.0,15,7,0,1,0,1,1,0,1,0,0,GRADUATED
H2021_103249,Grace Njoroge,2021,BBSA,SIMS,0.698,2.39,56.8,45,6,1,0,0,0,1,0,0,1,0,DELAYED
H2021_101492,Lucy Kibet,2021,BEEE,SCES,0.773,2.93,81.4,88,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102728,Peter Wanjiru,2021,BBSF,SIMS,0.748,2.46,75.0,73,7,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_103687,Ann Muthoni,2021,BACO,SHSS,0.382,2.12,31.0,44,7,0,1,0,1,1,1,0,0,1,DROPPED_OUT
H2021_101425,David Ochieng,2021,BBIT,SCES,0.684,2.08,35.3,39,7,1,0,0,1,1,0,1,0,1,GRADUATED
H2021_104606,Michael Kamau,2021,LLB,SLS,0.81,2.96,75.2,69,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104596,Daniel Wanjiru,2021,LLB,SLS,0.959,3.74,91.7,116,6,1,0,0,0,0,0,0,1,0,DELAYED
H2021_100732,Jane Kamau,2021,BCOM,SBS,0.866,3.79,92.0,118,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101232,Ann Kamau,2021,BCNC,SCES,0.844,3.09,79.4,120,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_101635,Faith Achieng,2021,BBIT,SCES,0.405,2.39,39.1,30,6,0,1,0,1,1,1,0,0,1,DROPPED_OUT
H2021_103937,Joseph Kamau,2021,BACO,SHSS,0.854,3.28,81.2,90,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_101211,Grace Kamau,2021,BCNC,SCES,0.335,1.73,34.1,32,6,0,1,1,1,1,0,1,0,0,GRADUATED
H2021_103269,Sarah Kamau,2021,BBSA,SIMS,0.956,3.78,89.5,117,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_101935,Kevin Kamau,2021,BCNC,SCES,0.956,3.98,91.0,146,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100554,Lucy Njoroge,2021,BCOM,SBS,0.897,3.1,81.4,67,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_100492,James Ochieng,2021,BSCM,SBS,0.767,2.44,58.6,73,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_102963,Kevin Kamau,2021,BBSA,SIMS,0.318,1.95,58.2,16,7,0,1,1,0,1,0,0,1,0,DELAYED
H2021_102330,Faith Achieng,2021,BCNC,SCES,0.571,1.82,35.9,37,7,0,1,1,1,1,1,0,0,1,DROPPED_OUT
H2021_102196,Michael Wanjiru,2021,BBIT,SCES,0.471,1.67,31.3,32,7,0,1,1,1,1,1,0,0,1,DROPPED_OUT
H2021_103065,James Kibet,2021,BSSD,SIMS,0.625,2.0,37.8,22,7,0,1,0,1,1,0,1,0,1,GRADUATED
H2021_100658,Kevin Kibet,2021,BFS,SBS,0.831,3.1,83.7,88,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_102375,Mary Wanjiru,2021,BCNC,SCES,0.756,3.31,84.3,70,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102226,John Wanjiru,2021,BBIT,SCES,0.872,2.84,80.1,75,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104265,Kevin Njoroge,2021,BSCP,SHSS,0.854,3.68,86.9,117,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101171,David Wanjiru,2021,BFS,SBS,0.374,1.51,35.3,22,6,0,1,1,1,1,1,0,0,1,DROPPED_OUT
H2021_100133,Joseph Wambui,2021,BSCM,SBS,0.704,2.77,72.3,61,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100472,David Wanjiru,2021,BSCM,SBS,0.856,3.42,79.4,104,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103226,James Ochieng,2021,BBSA,SIMS,0.654,2.67,74.8,54,7,0,1,0,0,0,1,0,0,1,DROPPED_OUT
H2021_101406,Faith Muthoni,2021,BCNC,SCES,0.758,2.86,58.6,61,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_102877,Faith Achieng,2021,BSSD,SIMS,0.52,1.88,30.6,12,6,0,1,1,1,1,1,0,0,1,DROPPED_OUT
H2021_104505,Faith Achieng,2021,LLB,SLS,0.799,2.43,70.5,53,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_104693,Grace Wambui,2021,LLB,SLS,0.789,3.35,81.2,92,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_102827,Faith Muthoni,2021,BBSA,SIMS,0.542,1.84,40.6,16,6,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_100288,John Achieng,2021,BSCM,SBS,0.909,3.94,90.4,106,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101870,Joseph Wambui,2021,BBIT,SCES,0.954,3.53,89.7,171,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_103115,Grace Wambui,2021,BBSA,SIMS,0.596,1.58,42.7,24,7,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_103626,David Wambui,2021,BSCP,SHSS,0.898,3.41,75.9,112,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102313,Sarah Wanjiru,2021,BEEE,SCES,0.524,2.2,30.7,40,7,0,1,0,1,1,0,1,0,1,GRADUATED
H2021_104924,Kevin Njoroge,2021,LLB,SLS,0.895,3.74,91.1,103,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101619,Grace Wambui,2021,BEEE,SCES,0.697,2.43,59.0,77,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100995,Michael Muthoni,2021,BFS,SBS,0.762,3.38,71.8,88,6,1,0,0,0,0,0,0,1,0,DELAYED
H2021_101804,Ruth Njoroge,2021,BCNC,SCES,0.756,2.85,71.5,89,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102643,Ruth Kamau,2021,BBSA,SIMS,0.663,2.66,58.2,46,6,0,1,0,0,1,0,1,0,0,GRADUATED
H2021_104803,Peter Wanjiru,2021,LLB,SLS,0.464,2.06,43.8,11,7,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_103536,Jane Kamau,2021,BADS,SHSS,0.882,3.83,87.6,103,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104832,Michael Kamau,2021,LLB,SLS,0.746,2.89,62.9,46,7,1,0,0,0,1,0,1,0,0,GRADUATED
H2021_103912,Ann Wambui,2021,BADS,SHSS,0.957,3.62,88.4,104,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_102108,Jane Kibet,2021,BICS,SCES,0.998,3.94,92.4,103,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103045,Lucy Kibet,2021,BSSD,SIMS,0.654,2.48,63.0,44,6,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_100417,Grace Njoroge,2021,BFS,SBS,0.865,3.62,85.8,124,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100978,Lucy Wambui,2021,BSCM,SBS,0.775,2.32,68.8,78,6,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_102418,Grace Njoroge,2021,BEEE,SCES,0.672,1.54,40.5,12,6,1,0,1,0,1,0,1,0,0,GRADUATED
H2021_100506,Ruth Wambui,2021,BCOM,SBS,0.833,3.48,79.9,79,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104153,John Muthoni,2021,BACO,SHSS,0.67,2.83,70.1,74,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104256,Lucy Wambui,2021,BAIS,SHSS,0.827,3.43,84.8,85,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103942,Michael Kamau,2021,BAIS,SHSS,0.445,1.66,41.1,26,7,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_100415,Kevin Kamau,2021,BSCM,SBS,0.905,3.8,81.1,126,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104149,Peter Kibet,2021,BADS,SHSS,0.789,2.53,73.4,77,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101184,Faith Wambui,2021,BFS,SBS,0.895,3.35,78.6,118,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100486,Ruth Wanjiru,2021,BFS,SBS,0.857,2.99,83.9,96,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100894,Peter Kibet,2021,BCOM,SBS,0.888,3.68,84.2,164,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100806,Mary Wanjiru,2021,BFS,SBS,0.796,3.14,73.7,94,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100556,Ruth Ochieng,2021,BFS,SBS,0.778,3.05,71.4,114,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103826,Ruth Kamau,2021,BSCP,SHSS,0.759,2.51,61.6,66,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101198,John Kibet,2021,BSCM,SBS,0.902,3.54,93.2,165,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104254,John Wanjiru,2021,BACO,SHSS,0.912,3.5,92.7,109,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104059,Ann Ochieng,2021,BSCP,SHSS,0.567,2.16,35.9,26,6,0,1,0,1,1,0,0,1,1,DELAYED
H2021_101294,Jane Kibet,2021,BBIT,SCES,0.751,2.55,73.1,53,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102222,Ann Kibet,2021,BCNC,SCES,0.509,2.16,53.3,49,7,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_103505,Joseph Achieng,2021,BSCP,SHSS,0.475,1.84,32.3,36,6,0,1,1,1,1,1,0,0,1,DROPPED_OUT
H2021_103655,Jane Muthoni,2021,BSCP,SHSS,0.554,2.22,38.4,16,7,0,1,0,1,1,0,1,0,0,GRADUATED
H2021_104759,Grace Njoroge,2021,LLB,SLS,0.889,2.85,83.3,88,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103007,David Muthoni,2021,BBSE,SIMS,0.833,3.02,76.9,61,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102094,Faith Wambui,2021,BCNC,SCES,0.887,2.86,74.3,69,6,1,0,0,0,0,0,0,1,0,DELAYED
H2021_102188,Jane Achieng,2021,BBIT,SCES,0.904,3.78,90.2,162,7,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_103037,Ann Ochieng,2021,BBSA,SIMS,0.962,3.54,86.7,114,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103919,James Wanjiru,2021,BADS,SHSS,0.308,2.26,45.7,29,7,0,1,0,0,1,0,1,0,0,GRADUATED
H2021_101273,Faith Wambui,2021,BICS,SCES,0.77,2.45,71.5,75,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100291,David Kamau,2021,BCOM,SBS,0.354,2.27,56.4,11,6,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_104828,Grace Njoroge,2021,LLB,SLS,0.976,3.85,93.4,137,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100253,Faith Njoroge,2021,BFS,SBS,0.497,1.55,59.9,27,7,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_103246,Sarah Muthoni,2021,BBSA,SIMS,0.724,2.84,57.4,66,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100351,Daniel Wambui,2021,BSCM,SBS,0.897,3.89,90.7,182,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101188,Michael Muthoni,2021,BCOM,SBS,0.829,3.15,73.7,84,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_101962,Grace Kibet,2021,BEEE,SCES,0.699,2.76,72.8,62,7,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_100423,David Wanjiru,2021,BFS,SBS,0.79,3.42,73.7,76,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100091,Ruth Kamau,2021,BSCM,SBS,0.655,2.52,63.9,55,7,0,1,0,0,0,0,1,0,1,GRADUATED
H2021_103730,David Ochieng,2021,BADS,SHSS,0.484,2.3,44.1,11,7,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_102237,Ruth Kibet,2021,BEEE,SCES,0.773,2.31,72.2,50,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100671,Daniel Kibet,2021,BCOM,SBS,0.697,2.68,56.9,70,6,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_103041,Lucy Kamau,2021,BBSA,SIMS,0.479,1.71,44.9,26,6,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_100027,Kevin Njoroge,2021,BFS,SBS,0.945,3.91,80.7,142,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100430,Kevin Ochieng,2021,BSCM,SBS,0.702,2.69,70.4,50,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100684,Faith Achieng,2021,BSCM,SBS,0.562,2.3,40.2,23,6,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_104464,Mary Wambui,2021,LLB,SLS,0.775,2.78,70.0,70,7,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_103946,Kevin Muthoni,2021,BADS,SHSS,0.748,2.69,60.3,41,7,1,0,0,0,1,1,0,0,1,DROPPED_OUT
H2021_103524,James Muthoni,2021,BAIS,SHSS,0.786,3.27,70.7,72,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_101542,John Ochieng,2021,BCNC,SCES,0.993,4.0,86.9,164,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102032,Lucy Wanjiru,2021,BICS,SCES,0.882,3.29,84.8,91,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102233,Faith Kibet,2021,BICS,SCES,0.664,2.34,71.5,52,7,0,1,0,0,0,0,1,0,1,GRADUATED
H2021_104121,Joseph Ochieng,2021,BSCP,SHSS,0.865,3.37,78.4,71,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103236,Ann Achieng,2021,BBSE,SIMS,0.88,3.63,91.4,150,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100255,Michael Muthoni,2021,BCOM,SBS,0.794,3.4,83.9,85,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101030,Sarah Kibet,2021,BCOM,SBS,0.806,3.18,75.7,120,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104393,Michael Ochieng,2021,LLB,SLS,0.768,2.64,55.3,45,6,1,0,0,0,1,0,1,0,0,GRADUATED
H2021_103801,John Muthoni,2021,BACO,SHSS,0.975,3.55,86.8,134,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104311,Lucy Wambui,2021,LLB,SLS,0.793,2.49,74.8,58,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102510,Ann Achieng,2021,BBSF,SIMS,0.793,2.68,72.2,43,7,1,0,0,0,1,0,1,0,0,GRADUATED
H2021_102293,Daniel Muthoni,2021,BICS,SCES,0.826,2.95,71.8,106,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101324,Kevin Ochieng,2021,BICS,SCES,0.647,1.68,42.4,14,6,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_101551,Joseph Njoroge,2021,BBIT,SCES,0.708,2.32,63.2,71,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104648,Grace Kamau,2021,LLB,SLS,0.942,3.56,94.3,198,7,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_100316,Lucy Wambui,2021,BCOM,SBS,0.56,2.22,33.4,13,7,0,1,0,1,1,0,0,1,0,DELAYED
H2021_101243,Grace Wanjiru,2021,BCNC,SCES,0.997,3.81,87.3,113,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102451,Lucy Muthoni,2021,BEEE,SCES,0.623,1.52,31.6,39,7,0,1,1,1,1,0,0,1,1,DELAYED
H2021_101579,Joseph Kibet,2021,BICS,SCES,0.961,3.97,82.2,130,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104626,Ann Ochieng,2021,LLB,SLS,0.954,3.79,80.3,138,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103117,Joseph Muthoni,2021,BBSA,SIMS,0.991,3.57,84.2,175,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100070,Lucy Wanjiru,2021,BCOM,SBS,0.604,1.68,46.5,28,6,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_100860,Ann Njoroge,2021,BCOM,SBS,0.691,2.42,56.8,75,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102754,Joseph Kibet,2021,BBSF,SIMS,0.318,2.22,33.3,48,7,0,1,0,1,1,1,0,0,1,DROPPED_OUT
