user_id,username,email,role,full_name,is_active
U_100313,kevin.muthoni313,kevin.muthoni313@strathmore.edu,student,Kevin Muthoni,True
U_100314,joseph.mutua314,joseph.mutua314@strathmore.edu,student,Joseph Mutua,True
U_100315,vincent.njoroge315,vincent.njoroge315@strathmore.edu,student,Vincent Njoroge,True
U_100316,vincent.wangui316,vincent.wangui316@strathmore.edu,student,Vincent Wangui,True
U_100317,samuel.njoroge317,samuel.njoroge317@strathmore.edu,student,Samuel Njoroge,True
U_100318,vincent.ochieng318,vincent.ochieng318@strathmore.edu,student,Vincent Ochieng,True
U_100319,james.njeri319,james.njeri319@strathmore.edu,student,James Njeri,True
U_100320,brian.njeri320,brian.njeri320@strathmore.edu,student,Brian Njeri,True
U_100321,ruth.achieng321,ruth.achieng321@strathmore.edu,student,Ruth Achieng,True
U_100322,michael.wambui322,michael.wambui322@strathmore.edu,student,Michael Wambui,True
U_100323,samuel.kipchoge323,samuel.kipchoge323@strathmore.edu,student,Samuel Kipchoge,True
U_100324,peter.muthoni324,peter.muthoni324@strathmore.edu,student,Peter Muthoni,True
U_100325,brian.wangui325,brian.wangui325@strathmore.edu,student,Brian Wangui,True
U_100326,peter.nyambura326,peter.nyambura326@strathmore.edu,student,Peter Nyambura,True
U_100327,grace.wambui327,grace.wambui327@strathmore.edu,student,Grace Wambui,True
U_100328,joseph.achieng328,joseph.achieng328@strathmore.edu,student,Joseph Achieng,True
U_100329,kevin.njeri329,kevin.njeri329@strathmore.edu,student,Kevin Njeri,True
U_100330,peter.muthoni330,peter.muthoni330@strathmore.edu,student,Peter Muthoni,True
U_100331,joyce.wangui331,joyce.wangui331@strathmore.edu,student,Joyce Wangui,True
U_100332,kevin.achieng332,kevin.achieng332@strathmore.edu,student,Kevin Achieng,True
U_100333,sarah.achieng333,sarah.achieng333@strathmore.edu,student,Sarah Achieng,True
U_100334,joseph.njeri334,joseph.njeri334@strathmore.edu,student,Joseph Njeri,True
U_100335,grace.mutua335,grace.mutua335@strathmore.edu,student,Grace Mutua,True
U_100336,joseph.jepkorir336,joseph.jepkorir336@strathmore.edu,student,Joseph Jepkorir,True
U_100337,peter.kamau337,peter.kamau337@strathmore.edu,student,Peter Kamau,True
U_100338,grace.kariuki338,grace.kariuki338@strathmore.edu,student,Grace Kariuki,True
U_100339,ruth.jepkorir339,ruth.jepkorir339@strathmore.edu,student,Ruth Jepkorir,True
U_100340,emmanuel.wambui340,emmanuel.wambui340@strathmore.edu,student,Emmanuel Wambui,True
U_100341,peter.kariuki341,peter.kariuki341@strathmore.edu,student,Peter Kariuki,True
U_100342,grace.kibet342,grace.kibet342@strathmore.edu,student,Grace Kibet,True
U_100343,nancy.achieng343,nancy.achieng343@strathmore.edu,student,Nancy Achieng,False
U_100344,joyce.muthoni344,joyce.muthoni344@strathmore.edu,student,Joyce Muthoni,True
U_100345,james.wambui345,james.wambui345@strathmore.edu,student,James Wambui,True
U_100346,emmanuel.otieno346,emmanuel.otieno346@strathmore.edu,student,Emmanuel Otieno,True
U_100347,peter.mwangi347,peter.mwangi347@strathmore.edu,student,Peter Mwangi,True
U_100348,rose.ochieng348,rose.ochieng348@strathmore.edu,student,Rose Ochieng,False
U_100349,david.wangui349,david.wangui349@strathmore.edu,student,David Wangui,True
U_100350,samuel.wangui350,samuel.wangui350@strathmore.edu,student,Samuel Wangui,True
U_100351,kevin.kamau351,kevin.kamau351@strathmore.edu,student,Kevin Kamau,False
U_100352,ann.njoroge352,ann.njoroge352@strathmore.edu,student,Ann Njoroge,True
U_100353,michael.ochieng353,michael.ochieng353@strathmore.edu,student,Michael Ochieng,True
U_100354,vincent.wambui354,vincent.wambui354@strathmore.edu,student,Vincent Wambui,True
U_100355,james.wambui355,james.wambui355@strathmore.edu,student,James Wambui,False
U_100356,ann.kibet356,ann.kibet356@strathmore.edu,student,Ann Kibet,True
U_100357,sarah.muthoni357,sarah.muthoni357@strathmore.edu,student,Sarah Muthoni,True
U_100358,james.kibet358,james.kibet358@strathmore.edu,student,James Kibet,True
U_100359,emmanuel.kibet359,emmanuel.kibet359@strathmore.edu,student,Emmanuel Kibet,True
U_100360,sarah.mwangi360,sarah.mwangi360@strathmore.edu,student,Sarah Mwangi,True
U_100361,peter.wambui361,peter.wambui361@strathmore.edu,student,Peter Wambui,True
U_100362,david.mwangi362,david.mwangi362@strathmore.edu,student,David Mwangi,True
U_100363,lucy.ochieng363,lucy.ochieng363@strathmore.edu,student,Lucy Ochieng,True
U_100364,samuel.njeri364,samuel.njeri364@strathmore.edu,student,Samuel Njeri,True
U_100365,john.otieno365,john.otieno365@strathmore.edu,student,John Otieno,True
U_100366,vincent.kipchoge366,vincent.kipchoge366@strathmore.edu,student,Vincent Kipchoge,True
U_100367,caroline.kibet367,caroline.kibet367@strathmore.edu,student,Caroline Kibet,False
U_100368,james.jepkorir368,james.jepkorir368@strathmore.edu,student,James Jepkorir,True
U_100369,faith.wanjiru369,faith.wanjiru369@strathmore.edu,student,Faith Wanjiru,True
U_100370,mary.nyambura370,mary.nyambura370@strathmore.edu,student,Mary Nyambura,True
U_100371,lucy.chebet371,lucy.chebet371@strathmore.edu,student,Lucy Chebet,True
U_100372,sarah.kamau372,sarah.kamau372@strathmore.edu,student,Sarah Kamau,True
U_100373,samuel.ochieng373,samuel.ochieng373@strathmore.edu,student,Samuel Ochieng,True
U_100374,grace.chebet374,grace.chebet374@strathmore.edu,student,Grace Chebet,True
U_100375,john.wanjiru375,john.wanjiru375@strathmore.edu,student,John Wanjiru,True
U_100376,james.achieng376,james.achieng376@strathmore.edu,student,James Achieng,True
U_100377,rose.mutua377,rose.mutua377@strathmore.edu,student,Rose Mutua,True
U_100378,mary.achieng378,mary.achieng378@strathmore.edu,student,Mary Achieng,True
U_100379,jane.mutua379,jane.mutua379@strathmore.edu,student,Jane Mutua,True
U_100380,jane.wambui380,jane.wambui380@strathmore.edu,student,Jane Wambui,True
U_100381,faith.kibet381,faith.kibet381@strathmore.edu,student,Faith Kibet,True
U_100382,vincent.kamau382,vincent.kamau382@strathmore.edu,student,Vincent Kamau,True
U_100383,faith.njeri383,faith.njeri383@strathmore.edu,student,Faith Njeri,True
U_100384,faith.kipchoge384,faith.kipchoge384@strathmore.edu,student,Faith Kipchoge,True
U_100385,james.mwangi385,james.mwangi385@strathmore.edu,student,James Mwangi,True
U_100386,daniel.mwangi386,daniel.mwangi386@strathmore.edu,student,Daniel Mwangi,True
U_100387,david.kibet387,david.kibet387@strathmore.edu,student,David Kibet,True
U_100388,ann.muthoni388,ann.muthoni388@strathmore.edu,student,Ann Muthoni,True
U_100389,sarah.ochieng389,sarah.ochieng389@strathmore.edu,student,Sarah Ochieng,True
U_100390,vincent.wambui390,vincent.wambui390@strathmore.edu,student,Vincent Wambui,True
U_100391,grace.kamau391,grace.kamau391@strathmore.edu,student,Grace Kamau,True
U_100392,james.muthoni392,james.muthoni392@strathmore.edu,student,James Muthoni,True
U_100393,ruth.ochieng393,ruth.ochieng393@strathmore.edu,student,Ruth Ochieng,True
U_100394,kevin.kibet394,kevin.kibet394@strathmore.edu,student,Kevin Kibet,True
U_100395,samuel.njeri395,samuel.njeri395@strathmore.edu,student,Samuel Njeri,True
U_100396,ruth.njoroge396,ruth.njoroge396@strathmore.edu,student,Ruth Njoroge,True
U_100397,caroline.wambui397,caroline.wambui397@strathmore.edu,student,Caroline Wambui,True
U_100398,joseph.kibet398,joseph.kibet398@strathmore.edu,student,Joseph Kibet,True
U_100399,ruth.wangui399,ruth.wangui399@strathmore.edu,student,Ruth Wangui,True
U_100400,daniel.wambui400,daniel.wambui400@strathmore.edu,student,Daniel Wambui,True
U_100401,samuel.wambui401,samuel.wambui401@strathmore.edu,student,Samuel Wambui,True
U_100402,rose.wanjiru402,rose.wanjiru402@strathmore.edu,student,Rose Wanjiru,True
U_100403,daniel.chebet403,daniel.chebet403@strathmore.edu,student,Daniel Chebet,True
U_100404,grace.wangui404,grace.wangui404@strathmore.edu,student,Grace Wangui,True
U_100405,brian.wangui405,brian.wangui405@strathmore.edu,student,Brian Wangui,True
U_100406,daniel.wanjiru406,daniel.wanjiru406@strathmore.edu,student,Daniel Wanjiru,True
U_100407,peter.chebet407,peter.chebet407@strathmore.edu,student,Peter Chebet,True
U_100408,grace.njeri408,grace.njeri408@strathmore.edu,student,Grace Njeri,True
U_100409,grace.mwangi409,grace.mwangi409@strathmore.edu,student,Grace Mwangi,False
U_100410,samuel.mwangi410,samuel.mwangi410@strathmore.edu,student,Samuel Mwangi,True
U_100411,lucy.kibet411,lucy.kibet411@strathmore.edu,student,Lucy Kibet,True
U_100412,peter.mutua412,peter.mutua412@strathmore.edu,student,Peter Mutua,True
U_100413,ruth.otieno413,ruth.otieno413@strathmore.edu,student,Ruth Otieno,True
U_100414,grace.njeri414,grace.njeri414@strathmore.edu,student,Grace Njeri,True
U_100415,samuel.wambui415,samuel.wambui415@strathmore.edu,student,Samuel Wambui,True
U_100416,michael.muthoni416,michael.muthoni416@strathmore.edu,student,Michael Muthoni,True
U_100417,nancy.ochieng417,nancy.ochieng417@strathmore.edu,student,Nancy Ochieng,True
U_100418,ann.achieng418,ann.achieng418@strathmore.edu,student,Ann Achieng,True
U_100419,nancy.jepkorir419,nancy.jepkorir419@strathmore.edu,student,Nancy Jepkorir,True
U_100420,samuel.jepkorir420,samuel.jepkorir420@strathmore.edu,student,Samuel Jepkorir,True
U_100421,jane.wangui421,jane.wangui421@strathmore.edu,student,Jane Wangui,True
U_100422,peter.wangui422,peter.wangui422@strathmore.edu,student,Peter Wangui,True
U_100423,michael.ochieng423,michael.ochieng423@strathmore.edu,student,Michael Ochieng,True
U_100424,mary.otieno424,mary.otieno424@strathmore.edu,student,Mary Otieno,True
U_100425,james.muthoni425,james.muthoni425@strathmore.edu,student,James Muthoni,True
U_100426,joseph.kipchoge426,joseph.kipchoge426@strathmore.edu,student,Joseph Kipchoge,True
U_100427,vincent.wanjiru427,vincent.wanjiru427@strathmore.edu,student,Vincent Wanjiru,False
U_100428,david.kibet428,david.kibet428@strathmore.edu,student,David Kibet,False
U_100429,emmanuel.kibet429,emmanuel.kibet429@strathmore.edu,student,Emmanuel Kibet,True
U_100430,nancy.mutua430,nancy.mutua430@strathmore.edu,student,Nancy Mutua,True
U_100431,james.muthoni431,james.muthoni431@strathmore.edu,student,James Muthoni,True
U_100432,emmanuel.wangui432,emmanuel.wangui432@strathmore.edu,student,Emmanuel Wangui,True
U_100433,caroline.mwangi433,caroline.mwangi433@strathmore.edu,student,Caroline Mwangi,True
U_100434,michael.chebet434,michael.chebet434@strathmore.edu,student,Michael Chebet,True
U_100435,vincent.muthoni435,vincent.muthoni435@strathmore.edu,student,Vincent Muthoni,True
U_100436,ann.ochieng436,ann.ochieng436@strathmore.edu,student,Ann Ochieng,True
U_100437,ruth.wanjiru437,ruth.wanjiru437@strathmore.edu,student,Ruth Wanjiru,True
U_100438,brian.kamau438,brian.kamau438@strathmore.edu,student,Brian Kamau,True
U_100439,mary.chebet439,mary.chebet439@strathmore.edu,student,Mary Chebet,True
U_100440,sarah.kamau440,sarah.kamau440@strathmore.edu,student,Sarah Kamau,False
U_100441,lucy.jepkorir441,lucy.jepkorir441@strathmore.edu,student,Lucy Jepkorir,True
U_100442,john.mwangi442,john.mwangi442@strathmore.edu,student,John Mwangi,True
U_100443,david.otieno443,david.otieno443@strathmore.edu,student,David Otieno,True
U_100444,caroline.kamau444,caroline.kamau444@strathmore.edu,student,Caroline Kamau,True
U_100445,ruth.kariuki445,ruth.kariuki445@strathmore.edu,student,Ruth Kariuki,True
U_100446,caroline.mwangi446,caroline.mwangi446@strathmore.edu,student,Caroline Mwangi,True
U_100447,lucy.ochieng447,lucy.ochieng447@strathmore.edu,student,Lucy Ochieng,True
U_100448,emmanuel.nyambura448,emmanuel.nyambura448@strathmore.edu,student,Emmanuel Nyambura,True
U_100449,daniel.kibet449,daniel.kibet449@strathmore.edu,student,Daniel Kibet,True
U_100450,rose.wanjiru450,rose.wanjiru450@strathmore.edu,student,Rose Wanjiru,True
U_100451,jane.achieng451,jane.achieng451@strathmore.edu,student,Jane Achieng,True
U_100452,rose.jepkorir452,rose.jepkorir452@strathmore.edu,student,Rose Jepkorir,True
U_100453,jane.njeri453,jane.njeri453@strathmore.edu,student,Jane Njeri,True
U_100454,lucy.wanjiru454,lucy.wanjiru454@strathmore.edu,student,Lucy Wanjiru,True
U_100455,jane.njeri455,jane.njeri455@strathmore.edu,student,Jane Njeri,True
U_100456,samuel.kariuki456,samuel.kariuki456@strathmore.edu,student,Samuel Kariuki,True
U_100457,grace.mutua457,grace.mutua457@strathmore.edu,student,Grace Mutua,True
U_100458,grace.achieng458,grace.achieng458@strathmore.edu,student,Grace Achieng,True
U_100459,ann.wangui459,ann.wangui459@strathmore.edu,student,Ann Wangui,False
U_100460,daniel.kipchoge460,daniel.kipchoge460@strathmore.edu,student,Daniel Kipchoge,True
U_100461,ruth.nyambura461,ruth.nyambura461@strathmore.edu,student,Ruth Nyambura,True
U_100462,mary.nyambura462,mary.nyambura462@strathmore.edu,student,Mary Nyambura,False
U_100463,daniel.wangui463,daniel.wangui463@strathmore.edu,student,Daniel Wangui,True
U_100464,rose.kibet464,rose.kibet464@strathmore.edu,student,Rose Kibet,True
U_100465,mary.mwangi465,mary.mwangi465@strathmore.edu,student,Mary Mwangi,True
U_100466,mary.muthoni466,mary.muthoni466@strathmore.edu,student,Mary Muthoni,True
U_100467,vincent.kibet467,vincent.kibet467@strathmore.edu,student,Vincent Kibet,True
U_100468,brian.otieno468,brian.otieno468@strathmore.edu,student,Brian Otieno,True
U_100469,sarah.wangui469,sarah.wangui469@strathmore.edu,student,Sarah Wangui,True
U_100470,jane.achieng470,jane.achieng470@strathmore.edu,student,Jane Achieng,True
U_100471,john.ochieng471,john.ochieng471@strathmore.edu,student,John Ochieng,True
U_100472,rose.muthoni472,rose.muthoni472@strathmore.edu,student,Rose Muthoni,True
U_100473,sarah.achieng473,sarah.achieng473@strathmore.edu,student,Sarah Achieng,True
U_100474,sarah.wanjiru474,sarah.wanjiru474@strathmore.edu,student,Sarah Wanjiru,True
U_100475,caroline.otieno475,caroline.otieno475@strathmore.edu,student,Caroline Otieno,True
U_100476,kevin.otieno476,kevin.otieno476@strathmore.edu,student,Kevin Otieno,True
U_100477,rose.wanjiru477,rose.wanjiru477@strathmore.edu,student,Rose Wanjiru,True
U_100478,grace.mwangi478,grace.mwangi478@strathmore.edu,student,Grace Mwangi,True
U_100479,ann.kariuki479,ann.kariuki479@strathmore.edu,student,Ann Kariuki,True
U_100480,joyce.kipchoge480,joyce.kipchoge480@strathmore.edu,student,Joyce Kipchoge,True
U_100481,lucy.chebet481,lucy.chebet481@strathmore.edu,student,Lucy Chebet,False
U_100482,brian.wangui482,brian.wangui482@strathmore.edu,student,Brian Wangui,True
U_100483,michael.wanjiru483,michael.wanjiru483@strathmore.edu,student,Michael Wanjiru,True
U_100484,samuel.kariuki484,samuel.kariuki484@strathmore.edu,student,Samuel Kariuki,False
U_100485,rose.kamau485,rose.kamau485@strathmore.edu,student,Rose Kamau,True
U_100486,peter.nyambura486,peter.nyambura486@strathmore.edu,student,Peter Nyambura,True
U_100487,kevin.mutua487,kevin.mutua487@strathmore.edu,student,Kevin Mutua,True
U_100488,faith.kamau488,faith.kamau488@strathmore.edu,student,Faith Kamau,True
U_100489,grace.wangui489,grace.wangui489@strathmore.edu,student,Grace Wangui,True
U_100490,sarah.mwangi490,sarah.mwangi490@strathmore.edu,student,Sarah Mwangi,True
U_100491,mary.muthoni491,mary.muthoni491@strathmore.edu,student,Mary Muthoni,True
U_100492,mary.jepkorir492,mary.jepkorir492@strathmore.edu,student,Mary Jepkorir,True
U_100493,joyce.mutua493,joyce.mutua493@strathmore.edu,student,Joyce Mutua,False
U_100494,jane.kariuki494,jane.kariuki494@strathmore.edu,student,Jane Kariuki,True
U_100495,daniel.jepkorir495,daniel.jepkorir495@strathmore.edu,student,Daniel Jepkorir,True
U_100496,joyce.kibet496,joyce.kibet496@strathmore.edu,student,Joyce Kibet,True
U_100497,samuel.njeri497,samuel.njeri497@strathmore.edu,student,Samuel Njeri,True
U_100498,mary.wanjiru498,mary.wanjiru498@strathmore.edu,student,Mary Wanjiru,True
U_100499,mary.nyambura499,mary.nyambura499@strathmore.edu,student,Mary Nyambura,True
U_100500,joyce.jepkorir500,joyce.jepkorir500@strathmore.edu,student,Joyce Jepkorir,True
U_100501,joseph.mwangi501,joseph.mwangi501@strathmore.edu,student,Joseph Mwangi,True
U_100502,kevin.wambui502,kevin.wambui502@strathmore.edu,student,Kevin Wambui,True
U_100503,joyce.ochieng503,joyce.ochieng503@strathmore.edu,student,Joyce Ochieng,True
U_100504,nancy.otieno504,nancy.otieno504@strathmore.edu,student,Nancy Otieno,True
U_100505,james.wanjiru505,james.wanjiru505@strathmore.edu,student,James Wanjiru,True
U_100506,nancy.chebet506,nancy.chebet506@strathmore.edu,student,Nancy Chebet,True
U_100507,brian.achieng507,brian.achieng507@strathmore.edu,student,Brian Achieng,True
U_100508,joyce.mutua508,joyce.mutua508@strathmore.edu,student,Joyce Mutua,True
U_100509,nancy.kamau509,nancy.kamau509@strathmore.edu,student,Nancy Kamau,True
U_100510,caroline.wambui510,caroline.wambui510@strathmore.edu,student,Caroline Wambui,True
U_100511,rose.nyambura511,rose.nyambura511@strathmore.edu,student,Rose Nyambura,True
U_100512,emmanuel.njoroge512,emmanuel.njoroge512@strathmore.edu,student,Emmanuel Njoroge,True
U_100513,emmanuel.ochieng513,emmanuel.ochieng513@strathmore.edu,student,Emmanuel Ochieng,True
U_100514,vincent.njeri514,vincent.njeri514@strathmore.edu,student,Vincent Njeri,True
U_100515,peter.wanjiru515,peter.wanjiru515@strathmore.edu,student,Peter Wanjiru,True
U_100516,kevin.mwangi516,kevin.mwangi516@strathmore.edu,student,Kevin Mwangi,True
U_100517,john.ochieng517,john.ochieng517@strathmore.edu,student,John Ochieng,True
U_100518,jane.ochieng518,jane.ochieng518@strathmore.edu,student,Jane Ochieng,True
U_100519,grace.jepkorir519,grace.jepkorir519@strathmore.edu,student,Grace Jepkorir,True
U_100520,joyce.chebet520,joyce.chebet520@strathmore.edu,student,Joyce Chebet,True
U_100521,joseph.jepkorir521,joseph.jepkorir521@strathmore.edu,student,Joseph Jepkorir,True
U_100522,emmanuel.kipchoge522,emmanuel.kipchoge522@strathmore.edu,student,Emmanuel Kipchoge,True
U_100523,david.muthoni523,david.muthoni523@strathmore.edu,student,David Muthoni,True
U_100524,michael.muthoni524,michael.muthoni524@strathmore.edu,student,Michael Muthoni,True
U_100525,faith.muthoni525,faith.muthoni525@strathmore.edu,student,Faith Muthoni,True
U_100526,caroline.nyambura526,caroline.nyambura526@strathmore.edu,student,Caroline Nyambura,True
U_100527,faith.wambui527,faith.wambui527@strathmore.edu,student,Faith Wambui,True
U_100528,lucy.kariuki528,lucy.kariuki528@strathmore.edu,student,Lucy Kariuki,True
U_100529,emmanuel.ochieng529,emmanuel.ochieng529@strathmore.edu,student,Emmanuel Ochieng,True
U_100530,peter.kamau530,peter.kamau530@strathmore.edu,student,Peter Kamau,True
U_100531,nancy.wangui531,nancy.wangui531@strathmore.edu,student,Nancy Wangui,True
U_100532,jane.kibet532,jane.kibet532@strathmore.edu,student,Jane Kibet,True
U_100533,faith.achieng533,faith.achieng533@strathmore.edu,student,Faith Achieng,False
U_100534,joyce.kibet534,joyce.kibet534@strathmore.edu,student,Joyce Kibet,True
U_100535,michael.chebet535,michael.chebet535@strathmore.edu,student,Michael Chebet,True
U_100536,kevin.wanjiru536,kevin.wanjiru536@strathmore.edu,student,Kevin Wanjiru,True
U_100537,samuel.achieng537,samuel.achieng537@strathmore.edu,student,Samuel Achieng,True
U_100538,faith.kipchoge538,faith.kipchoge538@strathmore.edu,student,Faith Kipchoge,True
