student_id,name,email,gender,age,program_id,program_code,school_id,year_of_study,semester,class_level,enrollment_date,status
100189,Brian Kibet,brian.kibet189@strathmore.edu,Male,24,SBS_BFS,BFS,SBS,4,1,BFS4.1,2021-10-11,On Leave
100190,Ann Wanjiru,ann.wanjiru190@strathmore.edu,Male,24,SBS_BCOM,BCOM,SBS,4,2,BCOM4.2,2021-12-19,Active
100191,John Mutua,john.mutua191@strathmore.edu,Male,19,SBS_BSCM,BSCM,SBS,1,2,BSCM1.2,2024-12-29,Active
100192,Lucy Kibet,lucy.kibet192@strathmore.edu,Male,21,SBS_BFS,BFS,SBS,4,2,BFS4.2,2022-01-04,Active
100193,James Jepkorir,james.jepkorir193@strathmore.edu,Female,22,SBS_BFS,BFS,SBS,4,1,BFS4.1,2021-10-23,Active
100194,Faith Njeri,faith.njeri194@strathmore.edu,Male,24,SBS_BCOM,BCOM,SBS,4,1,BCOM4.1,2021-08-09,Active
100195,Emmanuel Kipchoge,emmanuel.kipchoge195@strathmore.edu,Female,22,SBS_BSCM,BSCM,SBS,2,1,BSCM2.1,2024-01-08,Active
100196,Faith Njeri,faith.njeri196@strathmore.edu,Female,19,SBS_BFS,BFS,SBS,2,1,BFS2.1,2023-08-27,Active
100197,Brian Jepkorir,brian.jepkorir197@strathmore.edu,Female,18,SBS_BCOM,BCOM,SBS,1,2,BCOM1.2,2024-07-29,Active
100198,Ruth Otieno,ruth.otieno198@strathmore.edu,Male,20,SBS_BCOM,BCOM,SBS,1,2,BCOM1.2,2024-11-07,Active
100199,Emmanuel Muthoni,emmanuel.muthoni199@strathmore.edu,Male,22,SBS_BFS,BFS,SBS,3,1,BFS3.1,2022-08-22,Active
100200,Emmanuel Achieng,emmanuel.achieng200@strathmore.edu,Male,22,SBS_BFS,BFS,SBS,4,2,BFS4.2,2021-12-23,Active
100201,Kevin Wanjiru,kevin.wanjiru201@strathmore.edu,Male,21,SBS_BFS,BFS,SBS,3,1,BFS3.1,2022-12-29,Active
100202,Jane Kipchoge,jane.kipchoge202@strathmore.edu,Female,21,SBS_BFS,BFS,SBS,4,2,BFS4.2,2021-07-27,Active
100203,Ruth Wanjiru,ruth.wanjiru203@strathmore.edu,Male,22,SBS_BFS,BFS,SBS,3,2,BFS3.2,2022-09-19,Active
100204,Rose Kariuki,rose.kariuki204@strathmore.edu,Male,24,SBS_BSCM,BSCM,SBS,4,2,BSCM4.2,2021-07-15,Active
100205,Brian Otieno,brian.otieno205@strathmore.edu,Male,21,SBS_BSCM,BSCM,SBS,1,2,BSCM1.2,2024-08-06,On Leave
100206,Grace Jepkorir,grace.jepkorir206@strathmore.edu,Male,20,SBS_BFS,BFS,SBS,3,2,BFS3.2,2022-10-17,Active
100207,Jane Kariuki,jane.kariuki207@strathmore.edu,Female,23,SBS_BSCM,BSCM,SBS,4,1,BSCM4.1,2021-09-16,Active
100208,Ruth Njeri,ruth.njeri208@strathmore.edu,Male,23,SBS_BFS,BFS,SBS,3,1,BFS3.1,2022-10-07,Active
100209,Rose Achieng,rose.achieng209@strathmore.edu,Female,18,SBS_BSCM,BSCM,SBS,1,1,BSCM1.1,2024-12-06,Active
100210,Emmanuel Chebet,emmanuel.chebet210@strathmore.edu,Male,21,SBS_BFS,BFS,SBS,3,2,BFS3.2,2022-07-19,Active
100211,Ruth Chebet,ruth.chebet211@strathmore.edu,Male,23,SBS_BSCM,BSCM,SBS,4,1,BSCM4.1,2021-09-29,Active
100212,Michael Wambui,michael.wambui212@strathmore.edu,Male,21,SBS_BCOM,BCOM,SBS,1,1,BCOM1.1,2024-08-28,Active
100213,Nancy Muthoni,nancy.muthoni213@strathmore.edu,Female,21,SBS_BFS,BFS,SBS,3,2,BFS3.2,2022-08-05,Active
100214,Lucy Njoroge,lucy.njoroge214@strathmore.edu,Male,21,SBS_BFS,BFS,SBS,1,1,BFS1.1,2024-11-24,Active
100215,Kevin Ochieng,kevin.ochieng215@strathmore.edu,Male,22,SBS_BCOM,BCOM,SBS,3,2,BCOM3.2,2022-10-24,Active
100216,Vincent Achieng,vincent.achieng216@strathmore.edu,Male,21,SBS_BCOM,BCOM,SBS,3,1,BCOM3.1,2022-12-04,Active
100217,Lucy Kamau,lucy.kamau217@strathmore.edu,Female,21,SBS_BCOM,BCOM,SBS,3,2,BCOM3.2,2022-08-05,Active
100218,Peter Nyambura,peter.nyambura218@strathmore.edu,Female,24,SBS_BCOM,BCOM,SBS,4,2,BCOM4.2,2021-08-14,Active
100219,Daniel Ochieng,daniel.ochieng219@strathmore.edu,Female,22,SBS_BCOM,BCOM,SBS,4,2,BCOM4.2,2021-08-20,Active
100220,Grace Kibet,grace.kibet220@strathmore.edu,Male,22,SBS_BCOM,BCOM,SBS,4,1,BCOM4.1,2021-10-23,Active
100221,Daniel Wambui,daniel.wambui221@strathmore.edu,Male,22,SBS_BSCM,BSCM,SBS,3,2,BSCM3.2,2022-11-19,Active
100222,Nancy Otieno,nancy.otieno222@strathmore.edu,Male,20,SBS_BCOM,BCOM,SBS,2,2,BCOM2.2,2023-08-10,On Leave
100223,James Achieng,james.achieng223@strathmore.edu,Male,20,SBS_BFS,BFS,SBS,3,1,BFS3.1,2022-12-28,On Leave
100224,Samuel Otieno,samuel.otieno224@strathmore.edu,Male,22,SBS_BSCM,BSCM,SBS,2,2,BSCM2.2,2023-08-01,Active
100225,Emmanuel Nyambura,emmanuel.nyambura225@strathmore.edu,Female,23,SBS_BCOM,BCOM,SBS,4,1,BCOM4.1,2021-09-14,Active
100226,Mary Achieng,mary.achieng226@strathmore.edu,Female,24,SBS_BSCM,BSCM,SBS,4,2,BSCM4.2,2021-11-17,Active
100227,James Mutua,james.mutua227@strathmore.edu,Female,21,SBS_BFS,BFS,SBS,3,2,BFS3.2,2022-10-06,Active
100228,Sarah Mutua,sarah.mutua228@strathmore.edu,Male,21,SBS_BFS,BFS,SBS,2,2,BFS2.2,2023-09-15,Active
100229,Sarah Wanjiru,sarah.wanjiru229@strathmore.edu,Female,21,SBS_BFS,BFS,SBS,3,2,BFS3.2,2022-11-29,Active
100230,Samuel Mutua,samuel.mutua230@strathmore.edu,Female,22,SBS_BFS,BFS,SBS,2,1,BFS2.1,2023-09-03,Active
100231,Lucy Kamau,lucy.kamau231@strathmore.edu,Female,19,SBS_BFS,BFS,SBS,1,2,BFS1.2,2024-11-13,Active
100232,Mary Wanjiru,mary.wanjiru232@strathmore.edu,Female,22,SBS_BFS,BFS,SBS,3,2,BFS3.2,2022-08-24,Active
100233,Sarah Njeri,sarah.njeri233@strathmore.edu,Female,22,SBS_BFS,BFS,SBS,2,2,BFS2.2,2023-10-07,Active
100234,Mary Jepkorir,mary.jepkorir234@strathmore.edu,Female,19,SBS_BFS,BFS,SBS,2,2,BFS2.2,2023-10-02,Active
100235,Nancy Otieno,nancy.otieno235@strathmore.edu,Male,21,SBS_BCOM,BCOM,SBS,1,1,BCOM1.1,2024-10-04,Active
100236,Daniel Jepkorir,daniel.jepkorir236@strathmore.edu,Male,23,SBS_BCOM,BCOM,SBS,3,1,BCOM3.1,2022-09-02,Active
100237,Mary Kibet,mary.kibet237@strathmore.edu,Female,21,SBS_BSCM,BSCM,SBS,3,2,BSCM3.2,2022-08-06,Active
100238,James Mutua,james.mutua238@strathmore.edu,Female,22,SBS_BCOM,BCOM,SBS,3,1,BCOM3.1,2022-08-10,Active
100239,Brian Jepkorir,brian.jepkorir239@strathmore.edu,Female,21,SBS_BCOM,BCOM,SBS,4,2,BCOM4.2,2021-10-06,Active
100240,Sarah Njeri,sarah.njeri240@strathmore.edu,Female,22,SBS_BSCM,BSCM,SBS,3,1,BSCM3.1,2022-07-25,Active
100241,Samuel Wambui,samuel.wambui241@strathmore.edu,Male,21,SBS_BFS,BFS,SBS,1,2,BFS1.2,2024-12-01,Active
100242,Faith Wanjiru,faith.wanjiru242@strathmore.edu,Male,21,SBS_BFS,BFS,SBS,1,1,BFS1.1,2024-10-19,Active
100243,Ann Njoroge,ann.njoroge243@strathmore.edu,Male,22,SBS_BCOM,BCOM,SBS,4,2,BCOM4.2,2021-08-29,Active
100244,Daniel Wangui,daniel.wangui244@strathmore.edu,Male,24,SBS_BFS,BFS,SBS,4,2,BFS4.2,2021-08-25,Active
100245,Ruth Otieno,ruth.otieno245@strathmore.edu,Male,23,SBS_BCOM,BCOM,SBS,4,1,BCOM4.1,2021-08-19,Active
100246,Jane Nyambura,jane.nyambura246@strathmore.edu,Female,22,SBS_BFS,BFS,SBS,2,2,BFS2.2,2023-10-11,Active
100247,Rose Otieno,rose.otieno247@strathmore.edu,Female,23,SBS_BCOM,BCOM,SBS,3,1,BCOM3.1,2022-10-12,On Leave
100248,James Nyambura,james.nyambura248@strathmore.edu,Male,20,SBS_BCOM,BCOM,SBS,1,2,BCOM1.2,2024-09-16,Active
100249,Rose Wangui,rose.wangui249@strathmore.edu,Female,21,SBS_BCOM,BCOM,SBS,2,1,BCOM2.1,2023-12-04,Active
100250,Rose Wambui,rose.wambui250@strathmore.edu,Male,20,SBS_BSCM,BSCM,SBS,2,1,BSCM2.1,2023-12-26,Active
100251,Daniel Wangui,daniel.wangui251@strathmore.edu,Male,19,SBS_BFS,BFS,SBS,1,1,BFS1.1,2024-09-25,Active
100252,Lucy Wangui,lucy.wangui252@strathmore.edu,Female,21,SBS_BSCM,BSCM,SBS,2,2,BSCM2.2,2023-07-27,Active
100253,Peter Wambui,peter.wambui253@strathmore.edu,Female,19,SBS_BFS,BFS,SBS,1,1,BFS1.1,2024-12-29,On Leave
100254,Joseph Wangui,joseph.wangui254@strathmore.edu,Male,19,SBS_BFS,BFS,SBS,2,2,BFS2.2,2023-10-24,Active
100255,Sarah Mutua,sarah.mutua255@strathmore.edu,Female,21,SBS_BSCM,BSCM,SBS,3,2,BSCM3.2,2022-09-01,Active
100256,David Muthoni,david.muthoni256@strathmore.edu,Female,22,SBS_BFS,BFS,SBS,3,1,BFS3.1,2022-11-22,Active
100257,Daniel Nyambura,daniel.nyambura257@strathmore.edu,Female,22,SBS_BCOM,BCOM,SBS,2,1,BCOM2.1,2023-08-30,Active
100258,Joseph Muthoni,joseph.muthoni258@strathmore.edu,Female,21,SBS_BSCM,BSCM,SBS,2,1,BSCM2.1,2023-11-06,Active
100259,Joseph Wambui,joseph.wambui259@strathmore.edu,Female,23,SBS_BSCM,BSCM,SBS,4,2,BSCM4.2,2021-08-12,Active
100260,John Otieno,john.otieno260@strathmore.edu,Male,20,SBS_BFS,BFS,SBS,3,1,BFS3.1,2022-09-11,Active
100261,Joseph Kipchoge,joseph.kipchoge261@strathmore.edu,Female,22,SBS_BFS,BFS,SBS,3,1,BFS3.1,2022-08-04,Active
100262,James Wangui,james.wangui262@strathmore.edu,Female,22,SBS_BFS,BFS,SBS,2,2,BFS2.2,2023-07-13,Active
100263,Lucy Jepkorir,lucy.jepkorir263@strathmore.edu,Male,22,SBS_BFS,BFS,SBS,2,1,BFS2.1,2023-08-26,Active
100264,Peter Muthoni,peter.muthoni264@strathmore.edu,Male,19,SBS_BSCM,BSCM,SBS,1,1,BSCM1.1,2024-10-16,Active
100265,Kevin Muthoni,kevin.muthoni265@strathmore.edu,Male,22,SBS_BSCM,BSCM,SBS,2,2,BSCM2.2,2023-12-25,Active
100266,Brian Njeri,brian.njeri266@strathmore.edu,Female,23,SBS_BCOM,BCOM,SBS,4,1,BCOM4.1,2022-01-03,Active
100267,John Njoroge,john.njoroge267@strathmore.edu,Female,20,SBS_BSCM,BSCM,SBS,1,1,BSCM1.1,2024-07-12,Active
100268,Mary Ochieng,mary.ochieng268@strathmore.edu,Female,24,SBS_BCOM,BCOM,SBS,4,1,BCOM4.1,2021-11-23,Active
100269,Emmanuel Njeri,emmanuel.njeri269@strathmore.edu,Female,23,SBS_BCOM,BCOM,SBS,3,2,BCOM3.2,2022-10-04,Active
100270,Joyce Jepkorir,joyce.jepkorir270@strathmore.edu,Male,20,SBS_BFS,BFS,SBS,2,2,BFS2.2,2023-08-24,Active
100271,James Wambui,james.wambui271@strathmore.edu,Female,21,SBS_BSCM,BSCM,SBS,1,1,BSCM1.1,2024-07-19,Active
100272,Ann Jepkorir,ann.jepkorir272@strathmore.edu,Male,24,SBS_BFS,BFS,SBS,4,1,BFS4.1,2021-10-12,Active
100273,David Muthoni,david.muthoni273@strathmore.edu,Male,19,SBS_BSCM,BSCM,SBS,1,2,BSCM1.2,2024-11-16,Active
100274,Caroline Wanjiru,caroline.wanjiru274@strathmore.edu,Male,21,SBS_BSCM,BSCM,SBS,4,1,BSCM4.1,2021-09-28,Active
100275,Nancy Njoroge,nancy.njoroge275@strathmore.edu,Female,19,SBS_BFS,BFS,SBS,1,1,BFS1.1,2024-08-13,Active
100276,Caroline Mutua,caroline.mutua276@strathmore.edu,Male,20,SBS_BSCM,BSCM,SBS,2,2,BSCM2.2,2023-09-25,Active
100277,Mary Jepkorir,mary.jepkorir277@strathmore.edu,Female,19,SBS_BCOM,BCOM,SBS,2,2,BCOM2.2,2023-10-12,On Leave
100278,Joyce Mwangi,joyce.mwangi278@strathmore.edu,Female,21,SBS_BSCM,BSCM,SBS,3,2,BSCM3.2,2022-10-24,Active
100279,Nancy Wangui,nancy.wangui279@strathmore.edu,Female,20,SBS_BFS,BFS,SBS,2,1,BFS2.1,2023-09-12,Active
100280,Nancy Njeri,nancy.njeri280@strathmore.edu,Female,22,SBS_BFS,BFS,SBS,4,1,BFS4.1,2021-11-04,Active
100281,Emmanuel Ochieng,emmanuel.ochieng281@strathmore.edu,Male,22,SBS_BSCM,BSCM,SBS,4,2,BSCM4.2,2021-12-26,Active
100282,Joyce Wanjiru,joyce.wanjiru282@strathmore.edu,Male,21,SBS_BFS,BFS,SBS,1,1,BFS1.1,2024-11-15,Active
100283,Daniel Nyambura,daniel.nyambura283@strathmore.edu,Male,18,SBS_BCOM,BCOM,SBS,1,1,BCOM1.1,2024-09-07,Active
100284,Vincent Njoroge,vincent.njoroge284@strathmore.edu,Female,23,SBS_BFS,BFS,SBS,4,1,BFS4.1,2021-10-03,Active
100285,Emmanuel Chebet,emmanuel.chebet285@strathmore.edu,Female,23,SBS_BCOM,BCOM,SBS,3,2,BCOM3.2,2022-09-11,Active
100286,Rose Wangui,rose.wangui286@strathmore.edu,Female,22,SBS_BSCM,BSCM,SBS,3,1,BSCM3.1,2022-09-25,Active
100287,Faith Kibet,faith.kibet287@strathmore.edu,Female,20,SBS_BFS,BFS,SBS,1,2,BFS1.2,2024-11-29,Active
100288,Faith Mwangi,faith.mwangi288@strathmore.edu,Female,21,SBS_BFS,BFS,SBS,2,2,BFS2.2,2023-09-05,On Leave
100289,Emmanuel Wangui,emmanuel.wangui289@strathmore.edu,Female,22,SBS_BCOM,BCOM,SBS,4,1,BCOM4.1,2021-12-04,Active
100290,Lucy Achieng,lucy.achieng290@strathmore.edu,Male,18,SBS_BCOM,BCOM,SBS,1,1,BCOM1.1,2025-01-06,Active
100291,Emmanuel Wambui,emmanuel.wambui291@strathmore.edu,Male,19,SBS_BFS,BFS,SBS,1,1,BFS1.1,2024-08-31,Active
100292,Mary Wangui,mary.wangui292@strathmore.edu,Male,24,SBS_BCOM,BCOM,SBS,4,1,BCOM4.1,2022-01-05,Active
100293,Rose Otieno,rose.otieno293@strathmore.edu,Female,21,SBS_BCOM,BCOM,SBS,3,1,BCOM3.1,2022-12-12,Active
100294,Brian Kibet,brian.kibet294@strathmore.edu,Female,21,SBS_BFS,BFS,SBS,2,1,BFS2.1,2023-11-01,Active
100295,Peter Chebet,peter.chebet295@strathmore.edu,Male,22,SBS_BCOM,BCOM,SBS,4,2,BCOM4.2,2021-10-24,Active
100296,Peter Wanjiru,peter.wanjiru296@strathmore.edu,Female,21,SBS_BFS,BFS,SBS,1,2,BFS1.2,2024-08-19,Active
100297,Emmanuel Kamau,emmanuel.kamau297@strathmore.edu,Female,22,SBS_BSCM,BSCM,SBS,2,1,BSCM2.1,2023-07-27,Active
100298,Samuel Muthoni,samuel.muthoni298@strathmore.edu,Male,21,SBS_BCOM,BCOM,SBS,1,1,BCOM1.1,2024-10-30,Active
100299,Peter Otieno,peter.otieno299@strathmore.edu,Female,18,SBS_BFS,BFS,SBS,1,1,BFS1.1,2024-11-15,Active
100300,Vincent Mwangi,vincent.mwangi300@strathmore.edu,Male,19,SBS_BCOM,BCOM,SBS,1,2,BCOM1.2,2024-08-15,Active
100301,Joseph Jepkorir,joseph.jepkorir301@strathmore.edu,Male,20,SBS_BFS,BFS,SBS,3,2,BFS3.2,2022-09-02,Active
100302,Ruth Wanjiru,ruth.wanjiru302@strathmore.edu,Male,18,SBS_BSCM,BSCM,SBS,1,2,BSCM1.2,2024-10-12,Active
100303,Caroline Mwangi,caroline.mwangi303@strathmore.edu,Female,23,SBS_BSCM,BSCM,SBS,3,1,BSCM3.1,2022-09-05,Active
100304,Nancy Mwangi,nancy.mwangi304@strathmore.edu,Female,21,SBS_BSCM,BSCM,SBS,4,1,BSCM4.1,2021-08-03,Active
100305,Faith Ochieng,faith.ochieng305@strathmore.edu,Male,21,SBS_BSCM,BSCM,SBS,1,2,BSCM1.2,2024-07-29,Active
100306,Joseph Mutua,joseph.mutua306@strathmore.edu,Male,20,SBS_BFS,BFS,SBS,3,1,BFS3.1,2022-10-22,Active
100307,Michael Muthoni,michael.muthoni307@strathmore.edu,Male,22,SBS_BFS,BFS,SBS,2,1,BFS2.1,2023-09-16,Active
100308,Brian Njeri,brian.njeri308@strathmore.edu,Male,20,SBS_BSCM,BSCM,SBS,1,1,BSCM1.1,2024-08-19,Active
100309,Caroline Mutua,caroline.mutua309@strathmore.edu,Female,24,SBS_BCOM,BCOM,SBS,4,1,BCOM4.1,2021-10-01,Active
100310,Rose Jepkorir,rose.jepkorir310@strathmore.edu,Female,20,SBS_BFS,BFS,SBS,2,1,BFS2.1,2023-12-04,Active
100311,Michael Wangui,michael.wangui311@strathmore.edu,Male,22,SBS_BCOM,BCOM,SBS,2,1,BCOM2.1,2023-10-30,Active
100312,Lucy Ochieng,lucy.ochieng312@strathmore.edu,Male,23,SBS_BSCM,BSCM,SBS,3,2,BSCM3.2,2022-08-09,Active
100313,Kevin Muthoni,kevin.muthoni313@strathmore.edu,Male,22,SBS_BFS,BFS,SBS,2,2,BFS2.2,2023-10-15,Active
100314,Joseph Mutua,joseph.mutua314@strathmore.edu,Female,22,SBS_BFS,BFS,SBS,4,2,BFS4.2,2021-10-24,Active
100315,Vincent Njoroge,vincent.njoroge315@strathmore.edu,Male,24,SBS_BCOM,BCOM,SBS,4,2,BCOM4.2,2021-10-19,Active
100316,Vincent Wangui,vincent.wangui316@strathmore.edu,Female,21,SBS_BCOM,BCOM,SBS,2,2,BCOM2.2,2023-09-30,Active
100317,Samuel Njoroge,samuel.njoroge317@strathmore.edu,Female,20,SBS_BSCM,BSCM,SBS,2,1,BSCM2.1,2023-09-18,Active
100318,Vincent Ochieng,vincent.ochieng318@strathmore.edu,Male,23,SBS_BCOM,BCOM,SBS,4,2,BCOM4.2,2021-11-08,Active
100319,James Njeri,james.njeri319@strathmore.edu,Female,24,SBS_BFS,BFS,SBS,4,1,BFS4.1,2021-08-12,Active
100320,Brian Njeri,brian.njeri320@strathmore.edu,Male,18,SBS_BFS,BFS,SBS,1,2,BFS1.2,2024-11-05,Active
100321,Ruth Achieng,ruth.achieng321@strathmore.edu,Female,21,SBS_BSCM,BSCM,SBS,1,2,BSCM1.2,2024-12-11,Active
100322,Michael Wambui,michael.wambui322@strathmore.edu,Female,22,SBS_BSCM,BSCM,SBS,2,2,BSCM2.2,2023-09-12,Active
100323,Samuel Kipchoge,samuel.kipchoge323@strathmore.edu,Male,22,SBS_BSCM,BSCM,SBS,2,2,BSCM2.2,2023-12-13,Active
100324,Peter Muthoni,peter.muthoni324@strathmore.edu,Female,21,SBS_BFS,BFS,SBS,2,2,BFS2.2,2023-09-14,Active
100325,Brian Wangui,brian.wangui325@strathmore.edu,Male,23,SBS_BFS,BFS,SBS,3,2,BFS3.2,2022-07-14,Active
100326,Peter Nyambura,peter.nyambura326@strathmore.edu,Male,20,SBS_BSCM,BSCM,SBS,1,1,BSCM1.1,2024-07-26,Active
100327,Grace Wambui,grace.wambui327@strathmore.edu,Female,22,SBS_BCOM,BCOM,SBS,2,1,BCOM2.1,2023-09-12,Active
100328,Joseph Achieng,joseph.achieng328@strathmore.edu,Female,19,SBS_BFS,BFS,SBS,2,2,BFS2.2,2023-08-04,Active
100329,Kevin Njeri,kevin.njeri329@strathmore.edu,Male,22,SBS_BCOM,BCOM,SBS,4,1,BCOM4.1,2021-10-29,Active
100330,Peter Muthoni,peter.muthoni330@strathmore.edu,Female,20,SBS_BCOM,BCOM,SBS,2,2,BCOM2.2,2023-09-13,Active
100331,Joyce Wangui,joyce.wangui331@strathmore.edu,Female,20,SBS_BFS,BFS,SBS,3,2,BFS3.2,2022-10-11,Active
100332,Kevin Achieng,kevin.achieng332@strathmore.edu,Male,22,SBS_BSCM,BSCM,SBS,3,1,BSCM3.1,2022-12-09,Active
100333,Sarah Achieng,sarah.achieng333@strathmore.edu,Female,23,SBS_BSCM,BSCM,SBS,3,1,BSCM3.1,2022-08-09,Active
100334,Joseph Njeri,joseph.njeri334@strathmore.edu,Male,20,SBS_BSCM,BSCM,SBS,2,2,BSCM2.2,2023-09-05,Active
100335,Grace Mutua,grace.mutua335@strathmore.edu,Female,21,SBS_BFS,BFS,SBS,4,1,BFS4.1,2021-09-06,Active
100336,Joseph Jepkorir,joseph.jepkorir336@strathmore.edu,Female,24,SBS_BSCM,BSCM,SBS,4,2,BSCM4.2,2021-09-17,Active
100337,Peter Kamau,peter.kamau337@strathmore.edu,Male,21,SBS_BCOM,BCOM,SBS,2,2,BCOM2.2,2023-11-12,Active
100338,Grace Kariuki,grace.kariuki338@strathmore.edu,Male,23,SBS_BFS,BFS,SBS,4,1,BFS4.1,2021-08-22,Active
100339,Ruth Jepkorir,ruth.jepkorir339@strathmore.edu,Male,21,SBS_BSCM,BSCM,SBS,1,2,BSCM1.2,2024-12-12,Active
100340,Emmanuel Wambui,emmanuel.wambui340@strathmore.edu,Female,22,SBS_BSCM,BSCM,SBS,3,1,BSCM3.1,2022-10-11,Active
100341,Peter Kariuki,peter.kariuki341@strathmore.edu,Male,20,SBS_BSCM,BSCM,SBS,1,1,BSCM1.1,2024-08-04,Active
100342,Grace Kibet,grace.kibet342@strathmore.edu,Male,21,SBS_BCOM,BCOM,SBS,2,1,BCOM2.1,2023-08-25,Active
100343,Nancy Achieng,nancy.achieng343@strathmore.edu,Female,22,SBS_BSCM,BSCM,SBS,3,2,BSCM3.2,2022-08-30,On Leave
100344,Joyce Muthoni,joyce.muthoni344@strathmore.edu,Male,21,SBS_BFS,BFS,SBS,2,2,BFS2.2,2023-07-25,Active
100345,James Wambui,james.wambui345@strathmore.edu,Male,22,SBS_BCOM,BCOM,SBS,2,2,BCOM2.2,2023-09-05,Active
100346,Emmanuel Otieno,emmanuel.otieno346@strathmore.edu,Female,21,SBS_BCOM,BCOM,SBS,4,2,BCOM4.2,2021-07-30,Active
100347,Peter Mwangi,peter.mwangi347@strathmore.edu,Female,23,SBS_BSCM,BSCM,SBS,3,2,BSCM3.2,2022-10-17,Active
100348,Rose Ochieng,rose.ochieng348@strathmore.edu,Male,24,SBS_BCOM,BCOM,SBS,4,2,BCOM4.2,2021-11-14,On Leave
100349,David Wangui,david.wangui349@strathmore.edu,Female,22,SBS_BFS,BFS,SBS,3,2,BFS3.2,2022-08-21,Active
100350,Samuel Wangui,samuel.wangui350@strathmore.edu,Male,20,SBS_BSCM,BSCM,SBS,3,1,BSCM3.1,2022-08-01,Active
100351,Kevin Kamau,kevin.kamau351@strathmore.edu,Female,21,SBS_BSCM,BSCM,SBS,1,1,BSCM1.1,2025-01-07,On Leave
100352,Ann Njoroge,ann.njoroge352@strathmore.edu,Male,21,SBS_BSCM,BSCM,SBS,2,2,BSCM2.2,2023-12-16,Active
100353,Michael Ochieng,michael.ochieng353@strathmore.edu,Male,23,SBS_BSCM,BSCM,SBS,3,1,BSCM3.1,2022-08-01,Active
100354,Vincent Wambui,vincent.wambui354@strathmore.edu,Male,21,SBS_BCOM,BCOM,SBS,4,1,BCOM4.1,2021-11-15,Active
100355,James Wambui,james.wambui355@strathmore.edu,Male,23,SBS_BCOM,BCOM,SBS,4,1,BCOM4.1,2021-12-09,On Leave
100356,Ann Kibet,ann.kibet356@strathmore.edu,Male,24,SBS_BCOM,BCOM,SBS,4,1,BCOM4.1,2021-12-17,Active
100357,Sarah Muthoni,sarah.muthoni357@strathmore.edu,Female,21,SBS_BSCM,BSCM,SBS,3,2,BSCM3.2,2022-10-03,Active
100358,James Kibet,james.kibet358@strathmore.edu,Male,21,SBS_BSCM,BSCM,SBS,1,1,BSCM1.1,2024-10-10,Active
100359,Emmanuel Kibet,emmanuel.kibet359@strathmore.edu,Male,21,SBS_BSCM,BSCM,SBS,4,2,BSCM4.2,2021-12-14,Active
100360,Sarah Mwangi,sarah.mwangi360@strathmore.edu,Female,21,SBS_BFS,BFS,SBS,3,2,BFS3.2,2022-11-06,Active
100361,Peter Wambui,peter.wambui361@strathmore.edu,Female,21,SBS_BFS,BFS,SBS,3,1,BFS3.1,2022-08-29,Active
100362,David Mwangi,david.mwangi362@strathmore.edu,Male,23,SBS_BCOM,BCOM,SBS,3,1,BCOM3.1,2022-10-02,Active
100363,Lucy Ochieng,lucy.ochieng363@strathmore.edu,Female,19,SBS_BSCM,BSCM,SBS,1,2,BSCM1.2,2024-09-30,Active
100364,Samuel Njeri,samuel.njeri364@strathmore.edu,Female,20,SBS_BFS,BFS,SBS,3,1,BFS3.1,2023-01-04,Active
100365,John Otieno,john.otieno365@strathmore.edu,Male,22,SBS_BFS,BFS,SBS,2,1,BFS2.1,2023-09-01,Active
100366,Vincent Kipchoge,vincent.kipchoge366@strathmore.edu,Female,21,SBS_BFS,BFS,SBS,4,2,BFS4.2,2021-07-29,Active
100367,Caroline Kibet,caroline.kibet367@strathmore.edu,Female,20,SBS_BFS,BFS,SBS,3,1,BFS3.1,2022-08-31,On Leave
100368,James Jepkorir,james.jepkorir368@strathmore.edu,Male,22,SBS_BCOM,BCOM,SBS,3,2,BCOM3.2,2022-07-14,Active
100369,Faith Wanjiru,faith.wanjiru369@strathmore.edu,Female,19,SBS_BSCM,BSCM,SBS,2,1,BSCM2.1,2023-09-14,Active
100370,Mary Nyambura,mary.nyambura370@strathmore.edu,Male,20,SBS_BFS,BFS,SBS,2,1,BFS2.1,2023-07-13,Active
100371,Lucy Chebet,lucy.chebet371@strathmore.edu,Female,21,SBS_BCOM,BCOM,SBS,3,1,BCOM3.1,2022-11-01,Active
100372,Sarah Kamau,sarah.kamau372@strathmore.edu,Female,20,SBS_BSCM,BSCM,SBS,3,2,BSCM3.2,2022-11-02,Active
100373,Samuel Ochieng,samuel.ochieng373@strathmore.edu,Female,21,SBS_BCOM,BCOM,SBS,4,2,BCOM4.2,2021-09-03,Active
100374,Grace Chebet,grace.chebet374@strathmore.edu,Male,19,SBS_BSCM,BSCM,SBS,2,2,BSCM2.2,2023-11-11,Active
100375,John Wanjiru,john.wanjiru375@strathmore.edu,Male,21,SBS_BSCM,BSCM,SBS,1,1,BSCM1.1,2024-10-06,Active
100376,James Achieng,james.achieng376@strathmore.edu,Male,20,SBS_BFS,BFS,SBS,1,2,BFS1.2,2024-11-05,Active
100377,Rose Mutua,rose.mutua377@strathmore.edu,Female,20,SBS_BCOM,BCOM,SBS,3,1,BCOM3.1,2022-09-02,Active
100378,Mary Achieng,mary.achieng378@strathmore.edu,Female,19,SBS_BSCM,BSCM,SBS,2,1,BSCM2.1,2023-09-11,Active
